row_id,user,target,prefix_length,history_group,interest_diversity,semantic_gap,best_history_image_similarity,best_history_text_similarity,gap_quartile,gap_group,diversity_group
856,12270,6879,9,>=6,0.7484104037284851,0.5893258154392242,0.15252169966697693,0.4752122759819031,1,Q1-low,Medium
857,12294,15705,3,2-3,0.7453151047229767,0.6213002502918243,0.20043286681175232,0.4232664704322815,2,Q2,Medium
858,12306,16791,4,4-5,0.827648475766182,0.6969901919364929,0.20946860313415527,0.32639509439468384,2,Q2,High
859,12314,5163,2,2-3,0.8069927245378494,0.7687684297561646,0.15183696150779724,0.2510802149772644,3,Q3,High
860,12340,16791,4,4-5,0.6943617165088654,0.6979086399078369,0.289466917514801,0.3052474558353424,2,Q2,Low
861,12342,5119,2,2-3,0.7794407308101654,0.7594814598560333,0.38966578245162964,0.20323172211647034,3,Q3,Medium
862,12355,1118,3,2-3,0.604554295539856,0.6747927665710449,0.39858269691467285,0.30686336755752563,2,Q2,Low
863,12375,13373,3,2-3,0.6426100730895996,0.6196192502975464,0.3184152841567993,0.3958721160888672,2,Q2,Low
864,12409,9866,3,2-3,0.7178469300270081,0.6380375027656555,0.43629151582717896,0.3433802127838135,2,Q2,Medium
865,12410,18307,5,4-5,0.7251420617103577,0.8127630949020386,0.0972219705581665,0.20974063873291016,4,Q4-high,Medium
866,12443,18333,2,2-3,0.5917962193489075,0.6467409133911133,0.3078708052635193,0.3646061420440674,2,Q2,Low
867,12451,9405,3,2-3,0.828598365187645,0.7804021835327148,0.2565521001815796,0.21035924553871155,4,Q4-high,High
868,12455,18320,3,2-3,0.6943283975124359,0.8090250492095947,0.3049802780151367,0.1624736189842224,4,Q4-high,Low
869,12484,18298,4,4-5,0.4930517077445984,0.42132341861724854,0.25678128004074097,0.6591503620147705,1,Q1-low,Low
870,12498,18315,7,>=6,0.6996331512928009,0.4912770986557007,0.33443716168403625,0.5522943735122681,1,Q1-low,Medium
871,12525,18276,6,>=6,0.718057781457901,0.7202504277229309,0.2861557602882385,0.27814802527427673,3,Q3,Medium
872,12526,17086,2,2-3,0.7952812612056732,0.8217460811138153,0.13195690512657166,0.18982815742492676,4,Q4-high,High
873,12528,18287,3,2-3,0.5629611909389496,0.7277446091175079,0.07166863977909088,0.32240206003189087,3,Q3,Low
874,12532,18307,5,4-5,0.7376645803451538,0.7732062935829163,0.11028376966714859,0.2559211850166321,4,Q4-high,Medium
875,12536,18277,2,2-3,0.7514537423849106,0.8504503518342972,0.1944441795349121,0.1383260190486908,4,Q4-high,Medium
876,12538,18258,4,4-5,0.6944820582866669,0.565038800239563,0.18714886903762817,0.496914267539978,1,Q1-low,Low
877,12541,18334,8,>=6,0.8556096404790878,0.6845255196094513,0.16548028588294983,0.3529730439186096,2,Q2,High
878,12567,6751,2,2-3,0.7552608102560043,0.7251271903514862,0.5464702248573303,0.20697343349456787,3,Q3,Medium
879,12604,13362,4,4-5,0.6494440138339996,0.4064236283302307,0.3200109601020813,0.6619676947593689,1,Q1-low,Low
880,12614,13884,3,2-3,0.6319359242916107,0.6259717345237732,0.36586809158325195,0.3760682940483093,2,Q2,Low
881,12615,10459,3,2-3,0.7650409489870071,0.6373327970504761,0.3303319811820984,0.37075096368789673,2,Q2,Medium
882,12616,13654,4,4-5,0.5399351119995117,0.5172432959079742,0.2674054503440857,0.5365945100784302,1,Q1-low,Low
883,12637,7962,1,1,,0.8907508328557014,0.17280834913253784,0.09335936605930328,4,Q4-high,Single-history
884,12643,2881,2,2-3,0.7978123873472214,0.7702660858631134,0.14669091999530792,0.25049465894699097,4,Q4-high,High
885,12644,13316,3,2-3,0.6807805597782135,0.42517638206481934,0.5151998996734619,0.5897295475006104,1,Q1-low,Low
886,12655,9233,3,2-3,0.7997908592224121,0.6514535546302795,0.2062244415283203,0.3841269314289093,2,Q2,High
887,12662,18195,7,>=6,0.7966062426567078,0.5622127950191498,0.20771950483322144,0.4953041076660156,1,Q1-low,High
888,12666,13237,2,2-3,0.7819833755493164,0.7682429999113083,0.20642799139022827,0.23808923363685608,3,Q3,Medium
889,12667,15439,1,1,,0.740288496017456,0.46263355016708374,0.2089809775352478,3,Q3,Single-history
890,12670,4768,2,2-3,0.7163054347038269,0.4148268699645996,0.412577360868454,0.6283220648765564,1,Q1-low,Medium
891,12677,8479,3,2-3,0.8364361077547073,0.6458521485328674,0.30134016275405884,0.3673497438430786,2,Q2,High
892,12692,14484,2,2-3,0.9210703521966934,0.8770105987787247,0.11972691118717194,0.12380501627922058,4,Q4-high,High
893,12733,7560,2,2-3,0.6561892926692963,0.7455506324768066,0.1426384449005127,0.2824020981788635,3,Q3,Low
894,12749,18216,3,2-3,0.6716649234294891,0.6804889738559723,0.4530918002128601,0.286115825176239,2,Q2,Low
895,12760,13395,3,2-3,0.7223033308982849,0.7700405269861221,0.13229507207870483,0.2543755769729614,4,Q4-high,Medium
896,12764,2489,5,4-5,0.7128778398036957,0.4978785514831543,0.14992275834083557,0.5901710987091064,1,Q1-low,Medium
897,12801,18307,4,4-5,0.8498035669326782,0.8084511458873749,0.17314037680625916,0.19615095853805542,4,Q4-high,High
898,12811,16435,2,2-3,0.6424726247787476,0.7316416501998901,0.23785103857517242,0.2759851813316345,3,Q3,Low
899,12831,15705,1,1,,0.8051649779081345,0.23974642157554626,0.18360716104507446,4,Q4-high,Single-history
900,12840,1088,9,>=6,0.8182373642921448,0.5528847873210907,0.33111870288848877,0.47611433267593384,1,Q1-low,High
901,12853,15758,2,2-3,0.7340292632579803,0.622119814157486,0.11647126078605652,0.4432324171066284,2,Q2,Medium
902,12866,14860,4,4-5,0.7197051346302032,0.6425319314002991,0.16497117280960083,0.40559226274490356,2,Q2,Medium
903,12873,17473,2,2-3,0.6797612905502319,0.6356261372566223,0.38419583439826965,0.3594183325767517,2,Q2,Low
904,12874,8413,2,2-3,0.4953921437263489,0.7337195575237274,0.3830336630344391,0.23709213733673096,3,Q3,Low
905,12892,4219,2,2-3,0.7998006790876389,0.6201057434082031,0.18831849098205566,0.4277881979942322,2,Q2,High
906,12901,4128,2,2-3,1.0359585136175156,0.6598902642726898,0.1860635131597519,0.37862128019332886,2,Q2,High
907,12915,9229,6,>=6,0.8191922605037689,0.7339629232883453,0.2334400713443756,0.27418631315231323,3,Q3,High
908,12921,4097,3,2-3,0.8154972642660141,0.1611849069595337,0.8738903999328613,0.8300462365150452,1,Q1-low,High
909,12941,3276,3,2-3,0.6093693673610687,0.4120631217956543,0.30684882402420044,0.6582088470458984,1,Q1-low,Low
910,12946,14677,2,2-3,0.8246970772743225,0.751784548163414,0.1059638112783432,0.2837783694267273,3,Q3,High
911,12999,16033,2,2-3,0.6517395079135895,0.6004176735877991,0.31125766038894653,0.42166346311569214,1,Q1-low,Low
912,13002,18252,2,2-3,0.7793106287717819,0.7524121403694153,0.17824965715408325,0.2649224102497101,3,Q3,Medium
913,13033,17880,2,2-3,0.6724491119384766,0.6826459765434265,0.14438344538211823,0.3605966567993164,2,Q2,Low
914,13112,17025,4,4-5,0.7213006019592285,0.683780312538147,0.4241296052932739,0.2892422080039978,2,Q2,Medium
915,13113,2817,6,>=6,0.7525591850280762,0.6120166778564453,0.28316575288772583,0.4141877293586731,2,Q2,Medium
916,13134,5687,2,2-3,0.6839258074760437,0.6809994280338287,0.08477653563022614,0.37755656242370605,2,Q2,Low
917,13145,17303,2,2-3,0.8474402725696564,0.5280342996120453,0.5398496389389038,0.45499467849731445,1,Q1-low,High
918,13176,1081,3,2-3,0.7475503981113434,0.8017006069421768,0.1527804434299469,0.20967912673950195,4,Q4-high,Medium
919,13189,2990,3,2-3,0.5388829708099365,0.6666116714477539,0.3374443054199219,0.33237433433532715,2,Q2,Low
920,13240,13396,2,2-3,0.6461873948574066,0.3410705327987671,0.22129669785499573,0.768337607383728,1,Q1-low,Low
921,13244,18051,2,2-3,0.9846170572564006,0.7704170644283295,0.15010251104831696,0.24945303797721863,4,Q4-high,High
922,13268,16106,2,2-3,0.8513059318065643,0.612101137638092,0.4904528260231018,0.3622603714466095,2,Q2,High
923,13303,11651,3,2-3,0.7050179541110992,0.6436551511287689,0.21993064880371094,0.3904483914375305,2,Q2,Medium
924,13304,17020,2,2-3,0.8023898303508759,0.7705206871032715,0.17636963725090027,0.24275673925876617,4,Q4-high,High
925,13317,9299,2,2-3,0.5895492434501648,0.6682905554771423,0.18732024729251862,0.36780673265457153,2,Q2,Low
926,13333,18237,3,2-3,0.8826140239834785,0.7898954451084137,0.37833794951438904,0.16804620623588562,4,Q4-high,High
927,13342,16614,1,1,,0.8040198385715485,0.3833844065666199,0.14912910759449005,4,Q4-high,Single-history
928,13358,3694,3,2-3,0.7611318975687027,0.7719753682613373,0.41574180126190186,0.18109533190727234,4,Q4-high,Medium
929,13376,9009,3,2-3,0.8564435690641403,0.7760673463344574,0.1225668340921402,0.2492741048336029,4,Q4-high,High
930,13387,15195,2,2-3,0.7153056859970093,0.7883860766887665,0.17758172750473022,0.22012196481227875,4,Q4-high,Medium
931,13395,4304,1,1,,0.9360171630978584,0.07047062367200851,0.062360893934965134,4,Q4-high,Single-history
932,13398,6048,2,2-3,0.6562249064445496,0.6975047886371613,0.18636590242385864,0.3315275311470032,2,Q2,Low
933,13399,6995,4,4-5,0.7503388673067093,0.5830570459365845,0.6007845401763916,0.3709825277328491,1,Q1-low,Medium
934,13423,15311,5,4-5,0.64204341173172,0.4596036672592163,0.5680575370788574,0.5334810018539429,1,Q1-low,Low
935,13439,8476,3,2-3,0.8695505410432816,0.5908524692058563,0.16414037346839905,0.47039932012557983,1,Q1-low,High
936,13489,14582,6,>=6,0.8273526579141617,0.6739349961280823,0.2543542683124542,0.3439926505088806,2,Q2,High
937,13504,17545,4,4-5,0.839679554104805,0.7385753691196442,0.22952699661254883,0.2693990468978882,3,Q3,High
938,13518,14883,2,2-3,0.3121899366378784,0.6190008521080017,0.46756303310394287,0.35935819149017334,2,Q2,Low
939,13530,7663,4,4-5,0.6822858452796936,0.8029898703098297,0.21833102405071259,0.19167989492416382,4,Q4-high,Low
940,13562,1133,5,4-5,0.6984013319015503,0.5425607562065125,0.3883885443210602,0.4747018814086914,1,Q1-low,Low
941,13623,8756,4,4-5,0.6448328495025635,0.6333414018154144,0.35101863741874695,0.37056857347488403,2,Q2,Low
942,13660,9687,2,2-3,0.8658568412065506,0.5466295480728149,0.13433046638965607,0.5331304669380188,1,Q1-low,High
943,13709,2632,4,4-5,0.8123172521591187,0.7926225364208221,0.11816896498203278,0.22967958450317383,4,Q4-high,High
944,13722,3359,5,4-5,0.7347019016742706,0.7450514733791351,0.14268270134925842,0.2830149829387665,3,Q3,Medium
945,13746,14423,2,2-3,0.9198314249515533,0.75016088783741,0.2071298062801361,0.2605164349079132,3,Q3,High
946,13819,7991,4,4-5,0.7161657512187958,0.8791252672672272,0.07280190289020538,0.1328929364681244,4,Q4-high,Medium
947,13883,18246,2,2-3,0.742672860622406,0.7463963329792023,0.1461138129234314,0.2804761230945587,3,Q3,Medium
948,13886,18209,3,2-3,0.7493591606616974,0.6224173307418823,0.24908219277858734,0.40970778465270996,2,Q2,Medium
949,13910,5037,2,2-3,0.7215973734855652,0.7462995946407318,0.3455390930175781,0.2307407259941101,3,Q3,Medium
950,13934,1304,10,>=6,0.6746774613857269,0.7322990298271179,0.21620593965053558,0.2805747389793396,3,Q3,Low
951,13935,17714,10,>=6,0.6223655641078949,0.5041398406028748,0.33590343594551086,0.5358493328094482,1,Q1-low,Low
952,13944,5765,2,2-3,0.845595508813858,0.7661343812942505,0.22429049015045166,0.23625940084457397,3,Q3,High
953,14048,13369,2,2-3,0.5848499536514282,0.41218453645706177,0.27832359075546265,0.6651884317398071,1,Q1-low,Low
954,14054,7500,2,2-3,0.381041944026947,0.7278478741645813,0.2068423330783844,0.2884795665740967,3,Q3,Low
955,14090,17285,2,2-3,0.6501716375350952,0.6855315864086151,0.2747044563293457,0.3244094252586365,2,Q2,Low
956,14136,15413,3,2-3,0.7895244508981705,0.688638836145401,0.3642585277557373,0.298136830329895,2,Q2,High
957,14204,10536,1,1,,0.9552255757153034,0.2991192042827606,-0.018811769783496857,4,Q4-high,Single-history
958,14251,14934,2,2-3,0.8037509769201279,0.7423365414142609,0.26143985986709595,0.25671935081481934,3,Q3,High
959,14254,18305,2,2-3,0.6533575057983398,0.5432381629943848,0.22806602716445923,0.5139358043670654,1,Q1-low,Low
960,14270,17756,2,2-3,0.6451141834259033,0.7132508754730225,0.40201127529144287,0.2579335570335388,3,Q3,Low
961,14273,17385,3,2-3,0.5271419584751129,0.5611793696880341,0.27660316228866577,0.4793750047683716,1,Q1-low,Low
962,14296,1706,2,2-3,0.8510134369134903,0.49860477447509766,0.32592353224754333,0.5452631711959839,1,Q1-low,High
963,14331,18139,3,2-3,0.4795517921447754,0.3230127692222595,0.46470907330513,0.7300567626953125,1,Q1-low,Low
964,14342,16123,3,2-3,0.5974054336547852,0.7926790118217468,0.28403550386428833,0.18814235925674438,4,Q4-high,Low
965,14347,5895,2,2-3,0.7714717835187912,0.7798792719841003,0.3484830856323242,0.18803012371063232,4,Q4-high,Medium
966,14366,5425,6,>=6,0.5755768418312073,0.5956180095672607,0.10912798345088959,0.47819551825523376,1,Q1-low,Low
967,14393,1551,3,2-3,0.7464340329170227,0.5703969895839691,0.18488897383213043,0.4907815158367157,1,Q1-low,Medium
968,14404,9606,7,>=6,0.7862071245908737,0.6765418946743011,0.17809823155403137,0.3597980737686157,2,Q2,High
969,14438,12047,6,>=6,0.8053944259881973,0.5640776753425598,0.24620506167411804,0.4833516478538513,1,Q1-low,High
970,14454,5605,4,4-5,0.7354539036750793,0.5739597678184509,0.3987697958946228,0.43285781145095825,1,Q1-low,Medium
971,14468,17235,6,>=6,0.8115292489528656,0.760116383433342,0.19181323051452637,0.25190120935440063,3,Q3,High
972,14479,11554,3,2-3,0.7074228227138519,0.5165446698665619,0.5066127777099609,0.4776659607887268,1,Q1-low,Medium
973,14594,18208,3,2-3,0.6711164712905884,0.5673825442790985,0.17504377663135529,0.49701085686683655,1,Q1-low,Low
974,14625,6599,4,4-5,0.5730739533901215,0.7440866231918335,0.1978836953639984,0.2704208195209503,3,Q3,Low
975,14674,17616,1,1,,0.6731856763362885,0.2232351303100586,0.3527091145515442,2,Q2,Single-history
976,14682,16270,5,4-5,0.8396655470132828,0.7185185253620148,0.22262510657310486,0.2961955666542053,3,Q3,High
977,14683,5968,2,2-3,0.811822921037674,0.7753962278366089,0.2595471143722534,0.21586793661117554,4,Q4-high,High
978,14694,8301,3,2-3,0.8571760505437851,0.7329650521278381,0.1503673642873764,0.29620182514190674,3,Q3,High
979,14714,18274,9,>=6,0.6929285228252411,0.44943690299987793,0.4877781867980957,0.5662592649459839,1,Q1-low,Low
980,14732,17177,2,2-3,0.6669421195983887,0.7662234008312225,0.18416862189769745,0.24617859721183777,3,Q3,Low
981,14738,18148,2,2-3,0.6327257752418518,0.6686184406280518,0.08652091771364212,0.3925967216491699,2,Q2,Low
982,14742,8972,2,2-3,0.6054864227771759,0.4865652322769165,0.3850609362125397,0.5455281734466553,1,Q1-low,Low
983,14749,12497,2,2-3,0.7883661389350891,0.665915459394455,0.21670503914356232,0.36342939734458923,2,Q2,High
984,14772,17586,2,2-3,0.822986289858818,0.7369911074638367,0.2643924355506897,0.26266300678253174,3,Q3,High
985,14786,18232,3,2-3,0.7727386504411697,0.7768518179655075,0.14503315091133118,0.24267694354057312,4,Q4-high,Medium
986,14787,17086,4,4-5,0.7562231868505478,0.7820426672697067,0.38125401735305786,0.17713315784931183,4,Q4-high,Medium
987,14790,7329,2,2-3,0.8073556423187256,0.6694392263889313,0.18421050906181335,0.3671483099460602,2,Q2,High
988,14791,11551,2,2-3,0.7612034678459167,0.6985467672348022,0.3060944676399231,0.3002929091453552,3,Q3,Medium
989,14800,17699,2,2-3,0.784081369638443,0.8028921484947205,0.1787036955356598,0.20170888304710388,4,Q4-high,High
990,14804,6369,4,4-5,0.730889081954956,0.7723006159067154,0.09715968370437622,0.260334312915802,4,Q4-high,Medium
991,14852,18279,3,2-3,0.9590929448604584,0.6968148350715637,0.24357719719409943,0.3180871605873108,2,Q2,High
992,14876,16200,3,2-3,0.7532239109277725,0.5683678090572357,0.28644824028015137,0.4679281711578369,1,Q1-low,Medium
993,14899,18218,5,4-5,0.7166131734848022,0.7892359495162964,0.156228706240654,0.22439788281917572,4,Q4-high,Medium
994,14929,2083,2,2-3,0.9281776174902916,0.606348842382431,0.28144752979278564,0.4217020869255066,1,Q1-low,High
995,14934,1280,2,2-3,0.3457373380661011,0.7425146996974945,0.2594531178474426,0.2569933533668518,3,Q3,Low
996,14959,11567,4,4-5,0.8005947321653366,0.6752872467041016,0.3539103865623474,0.317413330078125,2,Q2,High
997,14994,7324,4,4-5,0.5923140943050385,0.7534320205450058,0.17824843525886536,0.2636478543281555,3,Q3,Low
998,15000,15269,2,2-3,0.8829006850719452,0.6900806725025177,0.14486001431941986,0.3511841595172882,2,Q2,High
999,15038,18280,3,2-3,0.857627272605896,0.7726857960224152,0.18615412712097168,0.23760423064231873,4,Q4-high,High
1000,15046,10128,5,4-5,0.800165131688118,0.5865843892097473,0.1522497534751892,0.47870707511901855,1,Q1-low,High
1001,15048,7797,2,2-3,0.7987006902694702,0.8278398811817169,0.06258998066186905,0.19955265522003174,4,Q4-high,High
1002,15103,2139,2,2-3,0.8423190414905548,0.8009919971227646,0.15130969882011414,0.21093258261680603,4,Q4-high,High
1003,15124,12508,8,>=6,0.701149970293045,0.5299336016178131,0.12234378606081009,0.5569970607757568,1,Q1-low,Medium
1004,15154,15349,2,2-3,0.8849648907780647,0.5824619829654694,0.16047444939613342,0.48180389404296875,1,Q1-low,High
1005,15157,13506,1,1,,0.9309757798910141,0.2196516990661621,0.03136734664440155,4,Q4-high,Single-history
1006,15193,18349,4,4-5,0.7140056192874908,0.8170628547668457,0.267109751701355,0.16189399361610413,4,Q4-high,Medium
1007,15200,13419,1,1,,0.6284396648406982,0.24990718066692352,0.4019736051559448,2,Q2,Single-history
1008,15213,1313,2,2-3,0.890112429857254,0.8278779536485672,0.3061572313308716,0.1386132538318634,4,Q4-high,High
1009,15225,4530,3,2-3,0.7564405351877213,0.6757315397262573,0.3470327854156494,0.3185773491859436,2,Q2,Medium
1010,15236,9572,3,2-3,0.43985551595687866,0.8317048847675323,0.11685798317193985,0.18115440011024475,4,Q4-high,Low
1011,15280,5574,3,2-3,0.6559222638607025,0.5789209604263306,0.4040599465370178,0.42533376812934875,1,Q1-low,Low
1012,15285,3496,4,4-5,0.679442822933197,0.7445423007011414,0.20836666226387024,0.26723045110702515,3,Q3,Low
1013,15301,15305,3,2-3,0.6545187532901764,0.6377973258495331,0.26130107045173645,0.38742804527282715,2,Q2,Low
1014,15302,11494,2,2-3,0.8000623285770416,0.3746739625930786,0.2651165723800659,0.7153783440589905,1,Q1-low,High
1015,15317,17194,4,4-5,0.7628782987594604,0.5782477557659149,0.32854849100112915,0.4450531601905823,1,Q1-low,Medium
1016,15344,12651,3,2-3,0.7084465622901917,0.4978458881378174,0.22747153043746948,0.5708247423171997,1,Q1-low,Medium
1017,15355,18307,2,2-3,0.7785550951957703,0.6967610716819763,0.1542857587337494,0.34047722816467285,2,Q2,Medium
1018,15364,1616,2,2-3,0.7778036892414093,0.6652810871601105,0.20534519851207733,0.3670623302459717,2,Q2,Medium
1019,15390,1344,2,2-3,0.8221985399723053,0.7502506971359253,0.13561111688613892,0.27828383445739746,3,Q3,High
1020,15400,18079,2,2-3,0.8169035613536835,0.7091690003871918,0.3930865526199341,0.26526710391044617,3,Q3,High
1021,15435,2184,3,2-3,0.515773743391037,0.7976529002189636,0.11270651966333389,0.22475725412368774,4,Q4-high,Low
1022,15459,14632,5,4-5,0.7353890538215637,0.522689700126648,0.3682838976383209,0.5045669078826904,1,Q1-low,Medium
1023,15466,16243,4,4-5,0.7214759588241577,0.756363108754158,0.17179250717163086,0.26159799098968506,3,Q3,Medium
1024,15479,17262,6,>=6,0.7735099941492081,0.8038314431905746,0.24187475442886353,0.1847420036792755,4,Q4-high,Medium
1025,15499,16628,2,2-3,0.8577252924442291,0.7285982370376587,0.3702085614204407,0.24670004844665527,3,Q3,High
1026,15510,5032,2,2-3,0.6865541338920593,0.45503199100494385,0.1196988970041275,0.6512852311134338,1,Q1-low,Low
1027,15532,7551,1,1,,0.6981653571128845,0.21334633231163025,0.3239567279815674,2,Q2,Single-history
1028,15543,12564,2,2-3,0.8877853527665138,0.7123903930187225,0.5450891256332397,0.2232397347688675,3,Q3,High
1029,15546,4997,4,4-5,0.7446675896644592,0.8327400982379913,0.12370529025793076,0.178148552775383,4,Q4-high,Medium
1030,15558,17998,2,2-3,0.797893226146698,0.8308816701173782,0.11733315140008926,0.18206462264060974,4,Q4-high,High
1031,15572,8902,1,1,,0.6583797037601471,0.31112349033355713,0.34924450516700745,2,Q2,Single-history
1032,15614,18325,4,4-5,0.7830660194158554,0.656502902507782,0.17458520829677582,0.38572508096694946,2,Q2,Medium
1033,15621,12104,2,2-3,0.5017056167125702,0.7276755571365356,0.3781577944755554,0.2458660751581192,3,Q3,Low
1034,15682,15312,6,>=6,0.6270395219326019,0.5331257581710815,0.10235749185085297,0.5580034255981445,1,Q1-low,Low
1035,15690,14153,3,2-3,0.6983145177364349,0.6999822556972504,0.234062060713768,0.31650665402412415,3,Q3,Low
1036,15717,2276,7,>=6,0.7628452479839325,0.43206852674484253,0.3894692361354828,0.6125470399856567,1,Q1-low,Medium
1037,15728,9034,3,2-3,0.8192464709281921,0.7083204984664917,0.21247261762619019,0.31148120760917664,3,Q3,High
1038,15761,14153,2,2-3,0.4272352457046509,0.7890738397836685,0.31174516677856445,0.18572139739990234,4,Q4-high,Low
1039,15772,5739,3,2-3,0.6989524960517883,0.752839595079422,0.2973873019218445,0.2346036732196808,3,Q3,Low
1040,15795,6325,2,2-3,0.7780231237411499,0.7709305882453918,0.12002222239971161,0.256331205368042,4,Q4-high,Medium
1041,15806,6163,10,>=6,0.7582481205463409,0.27807456254959106,0.4647218585014343,0.7862262725830078,1,Q1-low,Medium
1042,15808,7479,8,>=6,0.7199490368366241,0.6757192313671112,0.23831865191459656,0.34577131271362305,2,Q2,Medium
1043,15822,15536,1,1,,0.8100814074277878,0.190964475274086,0.18965710699558258,4,Q4-high,Single-history
1044,15823,17696,2,2-3,0.8264098167419434,0.8984834924340248,0.13694129884243011,0.09266030788421631,4,Q4-high,High
1045,15827,7000,4,4-5,0.7542058229446411,0.5072683691978455,0.4444954991340637,0.5047906637191772,1,Q1-low,Medium
1046,15855,10828,2,2-3,0.9063016921281815,0.76771479845047,0.283993661403656,0.21935808658599854,3,Q3,High
1047,15864,3614,3,2-3,0.7577556520700455,0.6798897087574005,0.5298917293548584,0.26766493916511536,2,Q2,Medium
1048,15912,2093,3,2-3,0.8132386952638626,0.5706344246864319,0.1811433732509613,0.491421103477478,1,Q1-low,High
1049,15935,11500,2,2-3,0.8113856166601181,0.7106592357158661,0.23748217523097992,0.3023054003715515,3,Q3,High
1050,15971,13943,2,2-3,0.639907956123352,0.7459120452404022,0.3556470572948456,0.22869817912578583,3,Q3,Low
1051,15981,6327,4,4-5,0.7394026815891266,0.7156748473644257,0.2636045813560486,0.2895053029060364,3,Q3,Medium
1052,15985,17264,3,2-3,0.7238356173038483,0.806090846657753,0.1778629869222641,0.19792068004608154,4,Q4-high,Medium
1053,16030,4158,4,4-5,0.753700852394104,0.7922007739543915,0.2953721880912781,0.18590599298477173,4,Q4-high,Medium
1054,16054,8999,2,2-3,0.9023841619491577,0.7728889584541321,0.2413291186094284,0.2235565036535263,4,Q4-high,High
1055,16055,3747,2,2-3,0.5933696627616882,0.8626993000507355,0.2778925895690918,0.10215272009372711,4,Q4-high,Low
1056,16085,17824,6,>=6,0.7306761741638184,0.704395979642868,0.23997128009796143,0.309512197971344,3,Q3,Medium
1057,16099,3541,2,2-3,0.6648367941379547,0.8169660568237305,0.17904958128929138,0.18403002619743347,4,Q4-high,Low
1058,16105,14565,5,4-5,0.7770489007234573,0.46050047874450684,0.13435983657836914,0.6407843828201294,1,Q1-low,Medium
1059,16174,18098,3,2-3,0.7619975358247757,0.6919798851013184,0.3082762360572815,0.3079560697078705,2,Q2,Medium
1060,16205,17886,2,2-3,0.756040409207344,0.6023131310939789,0.2783506512641907,0.42752090096473694,1,Q1-low,Medium
1061,16220,14565,1,1,,0.7937031835317612,0.35460010170936584,0.16922098398208618,4,Q4-high,Single-history
1062,16288,18195,2,2-3,0.7824505269527435,0.7332421541213989,0.2739981412887573,0.264947772026062,3,Q3,Medium
1063,16325,16394,5,4-5,0.7114304006099701,0.8237164616584778,0.28134554624557495,0.15001803636550903,4,Q4-high,Medium
1064,16411,10478,2,2-3,0.7656934559345245,0.614774614572525,0.43068426847457886,0.3738606572151184,2,Q2,Medium
1065,16421,1739,3,2-3,0.7760633826255798,0.7486145794391632,0.21012291312217712,0.2617010474205017,3,Q3,Medium
1066,16433,2198,2,2-3,0.7339730560779572,0.7714703977108002,0.08890772610902786,0.2634350657463074,4,Q4-high,Medium
1067,16449,10682,3,2-3,0.6629891693592072,0.6798473596572876,0.18567903339862823,0.35377103090286255,2,Q2,Low
1068,16472,5992,2,2-3,0.5552052557468414,0.6990563869476318,0.2590208351612091,0.3114243149757385,3,Q3,Low
1069,16499,15640,2,2-3,0.5815470218658447,0.7570238560438156,0.46442365646362305,0.18761426210403442,3,Q3,Low
1070,16501,11986,4,4-5,0.742128998041153,0.6609194874763489,0.13784343004226685,0.3893897533416748,2,Q2,Medium
1071,16533,11467,1,1,,0.5192077457904816,0.21317359805107117,0.5476968884468079,1,Q1-low,Single-history
1072,16535,6848,2,2-3,0.7676528245210648,0.599558562040329,0.31245529651641846,0.42243796586990356,1,Q1-low,Medium
1073,16544,17149,2,2-3,0.7532219886779785,0.6478826403617859,0.40408164262771606,0.3391262888908386,2,Q2,Medium
1074,16548,1486,3,2-3,0.6901050508022308,0.6149878203868866,0.4072389304637909,0.37945547699928284,2,Q2,Low
1075,16554,16707,2,2-3,0.7982294261455536,0.6912588775157928,0.37129342555999756,0.29310303926467896,2,Q2,High
1076,16636,9949,2,2-3,0.5596282780170441,0.6078378260135651,0.30433568358421326,0.41411879658699036,1,Q1-low,Low
1077,16666,18185,5,4-5,0.8212366551160812,0.7135707139968872,0.18229976296424866,0.31246164441108704,3,Q3,High
1078,16672,11904,3,2-3,0.8262119293212891,0.573357343673706,0.2506597638130188,0.47063836455345154,1,Q1-low,High
1079,16675,18072,2,2-3,0.6484000980854034,0.891876295208931,0.27382826805114746,0.06669756025075912,4,Q4-high,Low
1080,16718,18309,3,2-3,0.6581274271011353,0.7733211070299149,0.19425687193870544,0.23478437960147858,4,Q4-high,Low
1081,16746,17960,1,1,,0.7980795502662659,0.34781134128570557,0.16544772684574127,4,Q4-high,Single-history
1082,16750,13181,2,2-3,0.6540925800800323,0.49115675687789917,0.4775592088699341,0.5166642665863037,1,Q1-low,Low
1083,16843,18014,2,2-3,0.7174257040023804,0.7067866623401642,0.2983819246292114,0.2919211983680725,3,Q3,Medium
1084,16850,14407,8,>=6,0.7411586940288544,0.6893431544303894,0.25049158930778503,0.3256981372833252,2,Q2,Medium
1085,16851,13782,2,2-3,0.8137961626052856,0.44950830936431885,0.6804357767105103,0.5180056691169739,1,Q1-low,High
1086,16869,1529,2,2-3,0.7546699643135071,0.7004786133766174,0.1106397733092308,0.34674176573753357,3,Q3,Medium
1087,16876,15991,3,2-3,0.7372288405895233,0.7371591627597809,0.2285396158695221,0.2714161276817322,3,Q3,Medium
1088,16919,18330,3,2-3,0.5730091333389282,0.4702669382095337,0.2778579592704773,0.59270179271698,1,Q1-low,Low
